MaskUp 1275209472.hashtags 14.000  .002 1 35 11 3928
Covid19 1275209472.hashtags 4.000  .007 1 35 30 3928
yyc 1275209472.hashtags 4.666  .006 1 35 26 3928
Easter 1275209472.hashtags 28.000  .001 1 35 6 3928
StandWithUkraine 1275209472.hashtags 1.473  .019 1 35 78 3928
VoteFordOut 1275209472.hashtags 5.600  .005 1 35 21 3928
VOTE 1275209472.hashtags 28.000  .001 1 35 5 3928
ableg 1275209472.hashtags 1.750  .016 1 35 66 3928
abpoli 1275209472.hashtags 5.600  .005 1 35 20 3928
HCWs 1275209472.hashtags 28.000  .001 1 35 7 3928
Canada 1275209472.hashtags 3.111  .009 1 35 37 3928
Alberta 1275209472.hashtags 4.000  .007 1 35 29 3928
News 1278236816936710144.hashtags 7.800  .015 2 17 60 3928
VITT 1278236816936710144.hashtags 411.000  .001 7 17 6 3928
VITT 1278236816936710144.hashtags 411.000  .001 7 17 6 3928
VITT 1278236816936710144.hashtags 411.000  .001 7 17 6 3928
VITT 1278236816936710144.hashtags 411.000  .001 7 17 6 3928
News 1278236816936710144.hashtags 7.800  .015 2 17 60 3928
VITT 1278236816936710144.hashtags 411.000  .001 7 17 6 3928
VITT 1278236816936710144.hashtags 411.000  .001 7 17 6 3928
VITT 1278236816936710144.hashtags 411.000  .001 7 17 6 3928
Republicans 1280478731874848769.hashtags 27.750  .004 2 18 19 3928
Florida 1280478731874848769.hashtags 13.750  .004 1 18 16 3928
Resistance 1280478731874848769.hashtags 55.000  .001 1 18 4 3928
VoteBlue2022 1280478731874848769.hashtags 55.000  .001 1 18 7 3928
VoteBlueToSaveAmerica 1280478731874848769.hashtags 27.500  .002 1 18 8 3928
MaskUp 1280478731874848769.hashtags 27.500  .002 1 18 11 3928
Republicans 1280478731874848769.hashtags 27.750  .004 2 18 19 3928
FoxNews 1280478731874848769.hashtags 55.000  .001 1 18 6 3928
Syria 1280478731874848769.hashtags 27.500  .002 1 18 10 3928
Ukraine 1298372735383605249.hashtags 1.810  .100 2 11 396 3928
Ukrainian 1298372735383605249.hashtags 5.625  .016 1 11 65 3928
Russian 1298372735383605249.hashtags 4.414  .041 2 11 164 3928
Invasion 1298372735383605249.hashtags 45.000  .002 1 11 11 3928
UkraineRussianWar 1298372735383605249.hashtags 30.000  .003 1 11 12 3928
PartyGate 130120037.hashtags 142.000  .001 1 7 5 3928
Today 130120037.hashtags 47.333  .003 1 7 12 3928
Ukraine️ 130120037.hashtags 71.250  .004 2 7 16 3928
Ukraine️ 130120037.hashtags 71.250  .004 2 7 16 3928
COVID19BC 1307027256133345280.hashtags 250.000  .001 2 8 6 3928
bced 1307027256133345280.hashtags 62.500  .002 1 8 9 3928
COVID19BC 1307027256133345280.hashtags 250.000  .001 2 8 6 3928
bcpoli 1307027256133345280.hashtags 41.666  .006 2 8 26 3928
COVID19 1307027256133345280.hashtags 7.352  .051 3 8 204 3928
bcpoli 1307027256133345280.hashtags 41.666  .006 2 8 26 3928
WirWollenMaskenpflicht 1319916075476262914.hashtags 285.500  .002 4 7 8 3928
DieMaskeBleibtAuf 1319916075476262914.hashtags 214.000  .002 3 7 8 3928
WirWollenMaskenpflicht 1319916075476262914.hashtags 285.500  .002 4 7 8 3928
DieMaskeBleibtAuf 1319916075476262914.hashtags 214.000  .002 3 7 8 3928
WirWollenMaskenpflicht 1319916075476262914.hashtags 285.500  .002 4 7 8 3928
DieMaskeBleibtAuf 1319916075476262914.hashtags 214.000  .002 3 7 8 3928
WirWollenMaskenpflicht 1319916075476262914.hashtags 285.500  .002 4 7 8 3928
LauterbachBleibt 1330859882040463362.hashtags 125.000  .002 2 8 8 3928
DankeKarl 1330859882040463362.hashtags 125.000  .001 1 8 4 3928
LauterbachBleibt 1330859882040463362.hashtags 125.000  .002 2 8 8 3928
DieMaskeBleibtAuf 1330859882040463362.hashtags 125.000  .002 2 8 8 3928
WirWollenMaskenpflicht 1330859882040463362.hashtags 125.000  .002 2 8 8 3928
DieMaskeBleibtAuf 1330859882040463362.hashtags 125.000  .002 2 8 8 3928
WirWollenMaskenpflicht 1330859882040463362.hashtags 125.000  .002 2 8 8 3928
witch 1335983975613939712.hashtags 35.000  .001 1 28 6 3928
Amazon 1335983975613939712.hashtags 71.000  .001 2 28 5 3928
Amazon 1335983975613939712.hashtags 71.000  .001 2 28 5 3928
author 1335983975613939712.hashtags 5.833  .006 1 28 27 3928
ClimateCrisis 1341091420439015424.hashtags 500.000  .002 3 3 11 3928
ClimateCrisis 1341091420439015424.hashtags 500.000  .002 3 3 11 3928
ClimateCrisis 1341091420439015424.hashtags 500.000  .002 3 3 11 3928
Anonymous 1344356576786866176.hashtags 125.000  .001 1 8 7 3928
Nazis 1344356576786866176.hashtags 125.000  .001 1 8 4 3928
COVID19 1349087304233541633.hashtags 4.901  .051 2 8 204 3928
bcpoli 1349087304233541633.hashtags 41.666  .006 2 8 26 3928
bced 1349087304233541633.hashtags 125.000  .002 2 8 9 3928
COVID19BC 1349087304233541633.hashtags 125.000  .001 1 8 6 3928
bcpoli 1349087304233541633.hashtags 41.666  .006 2 8 26 3928
bced 1349087304233541633.hashtags 125.000  .002 2 8 9 3928
TraitorTrump 1349149096909668363.hashtags 100.000  .001 1 10 4 3928
NoWarWithRussia 1349149096909668363.hashtags 50.000  .002 1 10 9 3928
Iraq 1349149096909668363.hashtags 50.000  .002 1 10 8 3928
N95 1375592430624518156.hashtags 62.500  .008 3 6 34 3928
N95 1375592430624518156.hashtags 62.500  .008 3 6 34 3928
LongCovid 1375592430624518156.hashtags 12.500  .040 3 6 158 3928
N95 1375592430624518156.hashtags 62.500  .008 3 6 34 3928
LongCovid 1375592430624518156.hashtags 12.500  .040 3 6 158 3928
LongCovid 1375592430624518156.hashtags 12.500  .040 3 6 158 3928
Ukraine️ 1384053916690571264.hashtags 11.250  .004 1 22 16 3928
IOT 1387010761994682371.hashtags 5.000  .001 4 780 4 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
truckers 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
bs 1387010761994682371.hashtags .185  .027 4 780 107 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
latin 1387010761994682371.hashtags 2.500  .002 4 780 8 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
IDsILLEGAL 1387010761994682371.hashtags 1.000  .001 1 780 5 3928
BCCRSS 1387010761994682371.hashtags 1.500  .004 5 780 19 3928
TruthBillboards 1387010761994682371.hashtags 1.000  .001 1 780 5 3928
LegalNameFraud 1387010761994682371.hashtags 1.000  .001 1 780 4 3928
UN 1387010761994682371.hashtags 1.142  .007 7 780 30 3928
BCCRSS 1387010761994682371.hashtags 1.500  .004 5 780 19 3928
BCCRSS 1387010761994682371.hashtags 1.500  .004 5 780 19 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
private 1387010761994682371.hashtags .666  .003 2 780 12 3928
UkraineWar 1387010761994682371.hashtags .333  .003 1 780 15 3928
UkraineRussianWar 1387010761994682371.hashtags .333  .003 1 780 12 3928
Ukriane 1387010761994682371.hashtags .250  .004 1 780 16 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
MSM 1387010761994682371.hashtags 2.500  .002 4 780 10 3928
bees 1387010761994682371.hashtags 2.000  .001 2 780 4 3928
fed 1387010761994682371.hashtags .600  .005 3 780 22 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
BCCRSS 1387010761994682371.hashtags 1.500  .004 5 780 19 3928
BCCRSS 1387010761994682371.hashtags 1.500  .004 5 780 19 3928
CT 1387010761994682371.hashtags .833  .006 4 780 24 3928
map 1387010761994682371.hashtags 5.000  .001 4 780 6 3928
Palestine 1387010761994682371.hashtags 2.000  .001 2 780 7 3928
Palestinian 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
genocide 1387010761994682371.hashtags 2.000  .001 2 780 5 3928
map 1387010761994682371.hashtags 5.000  .001 4 780 6 3928
bs 1387010761994682371.hashtags .185  .027 4 780 107 3928
idiot 1387010761994682371.hashtags .500  .002 1 780 9 3928
bs 1387010761994682371.hashtags .185  .027 4 780 107 3928
lol 1387010761994682371.hashtags 6.000  .001 5 780 4 3928
food 1387010761994682371.hashtags .333  .003 1 780 12 3928
der 1387010761994682371.hashtags .074  .094 6 780 373 3928
state 1387010761994682371.hashtags .066  .015 1 780 61 3928
British 1387010761994682371.hashtags .500  .002 1 780 11 3928
doctors 1387010761994682371.hashtags .500  .002 1 780 9 3928
usa 1387010761994682371.hashtags .857  .007 5 780 29 3928
usa 1387010761994682371.hashtags .857  .007 5 780 29 3928
usa 1387010761994682371.hashtags .857  .007 5 780 29 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
Russia 1387010761994682371.hashtags .022  .090 2 780 356 3928
map 1387010761994682371.hashtags 5.000  .001 4 780 6 3928
CT 1387010761994682371.hashtags .833  .006 4 780 24 3928
avi 1387010761994682371.hashtags .071  .028 2 780 112 3928
rus 1387010761994682371.hashtags .038  .026 1 780 103 3928
lol 1387010761994682371.hashtags 6.000  .001 5 780 4 3928
lol 1387010761994682371.hashtags 6.000  .001 5 780 4 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
latin 1387010761994682371.hashtags 2.500  .002 4 780 8 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
void 1387010761994682371.hashtags 1.666  .006 8 780 24 3928
Legal 1387010761994682371.hashtags 3.500  .002 6 780 9 3928
lol 1387010761994682371.hashtags 6.000  .001 5 780 4 3928
uk 1387010761994682371.hashtags .809  .021 14 780 86 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
bees 1387010761994682371.hashtags 2.000  .001 2 780 4 3928
fed 1387010761994682371.hashtags .600  .005 3 780 22 3928
MSM 1387010761994682371.hashtags 2.500  .002 4 780 10 3928
lockdown 1387010761994682371.hashtags .500  .002 1 780 11 3928
ukraine 1387010761994682371.hashtags 7.000  .001 6 780 7 3928
bbc 1387010761994682371.hashtags 1.500  .002 3 780 10 3928
lol 1387010761994682371.hashtags 6.000  .001 5 780 4 3928
nuclear 1387010761994682371.hashtags .333  .003 1 780 15 3928
irs 1387010761994682371.hashtags .066  .015 1 780 59 3928
bar 1387010761994682371.hashtags .142  .007 1 780 31 3928
fact 1387010761994682371.hashtags .333  .006 2 780 27 3928
RRRRRRets 1387010761994682371.hashtags 2.000  .001 2 780 4 3928
water 1387010761994682371.hashtags 1.000  .002 2 780 9 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
ffs 1387010761994682371.hashtags 2.000  .001 2 780 7 3928
bee 1387010761994682371.hashtags .081  .037 3 780 148 3928
human 1387010761994682371.hashtags .200  .010 2 780 42 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
context 1387010761994682371.hashtags 1.000  .001 1 780 4 3928
public 1387010761994682371.hashtags .021  .046 1 780 182 3928
pie 1387010761994682371.hashtags .200  .005 1 780 21 3928
free 1387010761994682371.hashtags .083  .012 1 780 51 3928
map 1387010761994682371.hashtags 5.000  .001 4 780 6 3928
uk 1387010761994682371.hashtags .809  .021 14 780 86 3928
always 1387010761994682371.hashtags .333  .003 1 780 15 3928
gold 1387010761994682371.hashtags 3.000  .001 3 780 4 3928
credit 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
banks 1387010761994682371.hashtags .500  .002 1 780 8 3928
economic 1387010761994682371.hashtags .333  .003 1 780 12 3928
human 1387010761994682371.hashtags .200  .010 2 780 42 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
MSM 1387010761994682371.hashtags 2.500  .002 4 780 10 3928
UN 1387010761994682371.hashtags 1.142  .007 7 780 30 3928
consider 1387010761994682371.hashtags 1.000  .002 2 780 9 3928
country 1387010761994682371.hashtags .090  .011 1 780 45 3928
Palestine 1387010761994682371.hashtags 2.000  .001 2 780 7 3928
Palestinian 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
genocide 1387010761994682371.hashtags 2.000  .001 2 780 5 3928
fact 1387010761994682371.hashtags .333  .006 2 780 27 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
RRRRRRets 1387010761994682371.hashtags 2.000  .001 2 780 4 3928
zero 1387010761994682371.hashtags .500  .002 1 780 9 3928
private 1387010761994682371.hashtags .666  .003 2 780 12 3928
bank 1387010761994682371.hashtags 1.000  .003 3 780 15 3928
funds 1387010761994682371.hashtags 1.000  .001 1 780 7 3928
RT 1387010761994682371.hashtags 1.000  .006 5 780 27 3928
tax 1387010761994682371.hashtags .400  .005 2 780 21 3928
ukraine 1387010761994682371.hashtags 7.000  .001 6 780 7 3928
ukraine 1387010761994682371.hashtags 7.000  .001 6 780 7 3928
IOT 1387010761994682371.hashtags 5.000  .001 4 780 4 3928
putin 1387010761994682371.hashtags 2.000  .001 2 780 5 3928
usa 1387010761994682371.hashtags .857  .007 5 780 29 3928
usa 1387010761994682371.hashtags .857  .007 5 780 29 3928
jury 1387010761994682371.hashtags 1.000  .001 1 780 7 3928
putin 1387010761994682371.hashtags 2.000  .001 2 780 5 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
ukraine 1387010761994682371.hashtags 7.000  .001 6 780 7 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
Z 1387010761994682371.hashtags .202  .069 11 780 273 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
Z 1387010761994682371.hashtags .202  .069 11 780 273 3928
Z 1387010761994682371.hashtags .202  .069 11 780 273 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
contract 1387010761994682371.hashtags 1.000  .003 3 780 14 3928
latin 1387010761994682371.hashtags 2.500  .002 4 780 8 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
void 1387010761994682371.hashtags 1.666  .006 8 780 24 3928
Legal 1387010761994682371.hashtags 3.500  .002 6 780 9 3928
dc 1387010761994682371.hashtags 1.428  .007 8 780 28 3928
ukraine 1387010761994682371.hashtags 7.000  .001 6 780 7 3928
mma 1387010761994682371.hashtags .400  .005 2 780 20 3928
uk 1387010761994682371.hashtags .809  .021 14 780 86 3928
MRI 1387010761994682371.hashtags 1.000  .001 1 780 4 3928
t 1387010761994682371.hashtags .223  1.080 188 780 4243 3928
ukraine 1387010761994682371.hashtags 7.000  .001 6 780 7 3928
Germany 1387010761994682371.hashtags .250  .004 1 780 16 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
UN 1387010761994682371.hashtags 1.142  .007 7 780 30 3928
ISIS 1387010761994682371.hashtags 1.000  .001 1 780 4 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
credit 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
mp 1387010761994682371.hashtags .029  .172 4 780 678 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
nato 1387010761994682371.hashtags .111  .009 1 780 38 3928
latin 1387010761994682371.hashtags 2.500  .002 4 780 8 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
uk 1387010761994682371.hashtags .809  .021 14 780 86 3928
imo 1387010761994682371.hashtags .400  .005 2 780 20 3928
weak 1387010761994682371.hashtags 1.000  .001 1 780 4 3928
LEGAL 1387010761994682371.hashtags 6.666  .003 16 780 15 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
military 1387010761994682371.hashtags .250  .004 1 780 16 3928
urgent 1387010761994682371.hashtags 1.000  .001 1 780 7 3928
IOT 1387010761994682371.hashtags 5.000  .001 4 780 4 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
IOT 1387010761994682371.hashtags 5.000  .001 4 780 4 3928
ucc 1387010761994682371.hashtags 3.000  .004 10 780 17 3928
legal 1387010761994682371.hashtags 1.454  .011 13 780 44 3928
bs 1387010761994682371.hashtags .185  .027 4 780 107 3928
roi 1387010761994682371.hashtags 2.500  .002 4 780 8 3928
fed 1387010761994682371.hashtags .600  .005 3 780 22 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
UKRAINE 1387010761994682371.hashtags 14.000  .001 11 780 5 3928
truckers 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
smart 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
smart 1387010761994682371.hashtags 2.000  .001 2 780 6 3928
tv 1387010761994682371.hashtags .500  .002 1 780 8 3928
thc 1387010761994682371.hashtags .142  .007 1 780 31 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
FRAUD 1387010761994682371.hashtags 1.000  .001 1 780 6 3928
MSM 1387010761994682371.hashtags 2.500  .002 4 780 10 3928
consider 1387010761994682371.hashtags 1.000  .002 2 780 9 3928
elv 1387010761994682371.hashtags .250  .004 1 780 17 3928
ffs 1387010761994682371.hashtags 2.000  .001 2 780 7 3928
UK 1387010761994682371.hashtags 1.142  .021 19 780 83 3928
bbc 1387010761994682371.hashtags 1.500  .002 3 780 10 3928
gold 1387010761994682371.hashtags 3.000  .001 3 780 4 3928
bbc 1387010761994682371.hashtags 1.500  .002 3 780 10 3928
fuel 1387010761994682371.hashtags .500  .002 1 780 10 3928
water 1387010761994682371.hashtags 1.000  .002 2 780 9 3928
uk 1387010761994682371.hashtags .809  .021 14 780 86 3928
social 1387802155810271239.hashtags 15.625  .008 1 8 32 3928
LongCovid 139109800.hashtags 8.925  .040 5 14 158 3928
LongCovid 139109800.hashtags 8.925  .040 5 14 158 3928
LongCovid 139109800.hashtags 8.925  .040 5 14 158 3928
TreatLongCovid 139109800.hashtags 35.500  .002 1 14 9 3928
microclots 139109800.hashtags 71.000  .001 1 14 7 3928
mild 139109800.hashtags 11.833  .006 1 14 24 3928
LongCovidKids 139109800.hashtags 23.666  .003 1 14 13 3928
possibly 1391884924173627395.hashtags 333.000  .001 2 6 5 3928
antivaxxers 1391884924173627395.hashtags 333.000  .001 2 6 4 3928
possibly 1391884924173627395.hashtags 333.000  .001 2 6 5 3928
antivaxxers 1391884924173627395.hashtags 333.000  .001 2 6 4 3928
Djokovic 139328853.hashtags 55.500  .002 1 9 9 3928
auspol 139328853.hashtags 2.581  .043 1 9 172 3928
Ottawa 1393936924830732288.hashtags 47.571  .007 2 6 30 3928
Ottawa 1393936924830732288.hashtags 47.571  .007 2 6 30 3928
Partygate 14157134.hashtags 125.000  .002 1 4 11 3928
PMQs 14157134.hashtags 83.333  .003 1 4 13 3928
COVID19 1421835080813666306.hashtags 3.254  .051 1 6 204 3928
Covid 1421835080813666306.hashtags 6.172  .081 3 6 322 3928
CovidIsNotOver 1421835080813666306.hashtags 20.750  .008 1 6 34 3928
LongCovid 1424033022.hashtags 6.250  .040 1 4 158 3928
UkraineCrisis 1424033022.hashtags 500.000  .001 2 4 4 3928
UkraineCrisis 1424033022.hashtags 500.000  .001 2 4 4 3928
GetVaccinatedNow 14247236.hashtags 50.000  .002 1 10 8 3928
BetoForTexas 14247236.hashtags 100.000  .001 1 10 6 3928
CovidIsNotOver 14247236.hashtags 12.500  .008 1 10 34 3928
GQP 14247236.hashtags 50.000  .002 1 10 8 3928
StandWithUkraine 14247236.hashtags 5.263  .019 1 10 78 3928
TrudeauDictatorshipMustGo 14260960.hashtags 47.000  .001 1 21 4 3928
COVID19 14260960.hashtags 1.862  .051 2 21 204 3928
VoteFordOut 14260960.hashtags 9.400  .005 1 21 21 3928
vaccination 14260960.hashtags 23.500  .002 1 21 11 3928
testing 14260960.hashtags 31.666  .003 2 21 14 3928
COVID19 14260960.hashtags 1.862  .051 2 21 204 3928
MaskUp 14260960.hashtags 23.500  .002 1 21 11 3928
testing 14260960.hashtags 31.666  .003 2 21 14 3928
ventilation 14260960.hashtags 11.750  .004 1 21 19 3928
filtration 14260960.hashtags 47.000  .001 1 21 5 3928
Omicron 14260960.hashtags 2.473  .019 1 21 77 3928
JohnsonOut7 14281853.hashtags 250.000  .001 1 4 4 3928
ClimateEmergency 14344823.hashtags 200.000  .001 1 5 4 3928
ClimateCrisis 14344823.hashtags 200.000  .002 2 5 11 3928
ClimateCrisis 14344823.hashtags 200.000  .002 2 5 11 3928
VoteFordOut2022 14362766.hashtags 14.333  .003 1 23 15 3928
covid19 14362766.hashtags 14.333  .006 2 23 24 3928
VoteFordOut 14362766.hashtags 26.000  .005 3 23 21 3928
WearAMask 14362766.hashtags 10.750  .004 1 23 16 3928
COVID19 14362766.hashtags 1.686  .051 2 23 204 3928
COVIDisAirborne 14362766.hashtags 5.375  .008 1 23 33 3928
MaskUp 14362766.hashtags 43.000  .002 2 23 11 3928
covid19 14362766.hashtags 14.333  .006 2 23 24 3928
MaskUp 14362766.hashtags 43.000  .002 2 23 11 3928
VoteFordOut 14362766.hashtags 26.000  .005 3 23 21 3928
COVID19 14362766.hashtags 1.686  .051 2 23 204 3928
Toronto 1442256078259974154.hashtags 71.000  .001 1 14 4 3928
Ottawa 1442256078259974154.hashtags 10.142  .007 1 14 30 3928
ventilation 1442256078259974154.hashtags 17.750  .004 1 14 19 3928
Ontario 1442256078259974154.hashtags 35.500  .004 2 14 17 3928
StandWithUkraine 1443759943.hashtags 5.421  .019 3 29 78 3928
PutinWarCriminal 1443759943.hashtags 34.000  .001 1 29 4 3928
StandWithUkraine 1443759943.hashtags 5.421  .019 3 29 78 3928
Genocide 1443759943.hashtags 68.000  .001 2 29 7 3928
Yemen 1443759943.hashtags 34.000  .002 2 29 11 3928
Ukraine 1443759943.hashtags 1.720  .100 5 29 396 3928
StandWithUkraine 1443759943.hashtags 5.421  .019 3 29 78 3928
PutinWarCrimes 1443759943.hashtags 34.000  .001 1 29 4 3928
Genocide 1443759943.hashtags 68.000  .001 2 29 7 3928
Yemen 1443759943.hashtags 34.000  .002 2 29 11 3928
Ukraine 1443759943.hashtags 1.720  .100 5 29 396 3928
LongCovid 1449377648229195779.hashtags 2.500  .040 1 10 158 3928
IWD2022 1449377648229195779.hashtags 33.333  .003 1 10 13 3928
OttawaOccupation 1449377648229195779.hashtags 100.000  .001 1 10 4 3928
Ottawa 1449377648229195779.hashtags 28.571  .007 2 10 30 3928
Democracy 1449377648229195779.hashtags 20.000  .005 1 10 23 3928
Control 145499533.hashtags 125.000  .001 1 8 6 3928
Bucha 1456416915065352197.hashtags 100.000  .001 2 20 6 3928
rape 1456416915065352197.hashtags 16.666  .003 1 20 14 3928
torture 1456416915065352197.hashtags 50.000  .001 1 20 4 3928
Genocide 1456416915065352197.hashtags 50.000  .001 1 20 7 3928
StandWithUkraine 1456416915065352197.hashtags 5.263  .019 2 20 78 3928
PutinWarCriminal 1456416915065352197.hashtags 100.000  .001 2 20 4 3928
StopPutin 1456416915065352197.hashtags 33.333  .003 2 20 13 3928
StandWithUkraine 1456416915065352197.hashtags 5.263  .019 2 20 78 3928
PutinWarCriminal 1456416915065352197.hashtags 100.000  .001 2 20 4 3928
LauterbachBleibt 1460176204363972613.hashtags 181.500  .002 4 11 8 3928
LauterbachBleibt 1460176204363972613.hashtags 181.500  .002 4 11 8 3928
LauterbachBleibt 1460176204363972613.hashtags 181.500  .002 4 11 8 3928
WirWollenMaskenpflicht 1460176204363972613.hashtags 45.000  .002 1 11 8 3928
DieMaskeBleibtAuf 1460176204363972613.hashtags 45.000  .002 1 11 8 3928
LauterbachBleibt 1460176204363972613.hashtags 181.500  .002 4 11 8 3928
Poland 1462548977367359490.hashtags 9.000  .003 1 36 13 3928
StandWithUkraine 1462548977367359490.hashtags 8.736  .019 6 36 78 3928
StandWithUkraine️ 1462548977367359490.hashtags 13.500  .002 1 36 10 3928
Zelensky 1462548977367359490.hashtags 2.700  .010 1 36 40 3928
Ukraine 1462548977367359490.hashtags 3.610  .100 13 36 396 3928
Russia 1462548977367359490.hashtags 1.233  .090 4 36 356 3928
Europe 1462548977367359490.hashtags 4.500  .006 1 36 26 3928
Russian 1462548977367359490.hashtags 1.341  .041 2 36 164 3928
StopPutin 1462548977367359490.hashtags 18.333  .003 2 36 13 3928
SlavaUkraini 1462548977367359490.hashtags 6.750  .004 1 36 17 3928
Ukraine 1462548977367359490.hashtags 3.610  .100 13 36 396 3928
StandWithUkraine 1462548977367359490.hashtags 8.736  .019 6 36 78 3928
StopPutin 1462548977367359490.hashtags 18.333  .003 2 36 13 3928
WarCrimes 1462548977367359490.hashtags 9.000  .003 1 36 15 3928
Genocide 1462548977367359490.hashtags 27.000  .001 1 36 7 3928
StandWithUkraine 1462548977367359490.hashtags 8.736  .019 6 36 78 3928
NATO 1462548977367359490.hashtags 3.000  .009 1 36 37 3928
Russian 1462548977367359490.hashtags 1.341  .041 2 36 164 3928
StandWithUkraine 1462548977367359490.hashtags 8.736  .019 6 36 78 3928
Ukraine️ 1462548977367359490.hashtags 13.750  .004 2 36 16 3928
auspol 14707794.hashtags 7.744  .043 1 3 172 3928
PrayerRoom 14707794.hashtags 333.000  .001 1 3 6 3928
DoWeHaveAProblem 1471037967926018051.hashtags 200.000  .001 1 5 4 3928
Ukraine 1471037967926018051.hashtags 2.000  .100 1 5 396 3928
StandWithUkraine 1491238215256141825.hashtags 7.473  .019 3 21 78 3928
PutinWarCriminal 1491238215256141825.hashtags 142.000  .001 3 21 4 3928
PutinWarCriminal 1491238215256141825.hashtags 142.000  .001 3 21 4 3928
StandWithUkraine 1491238215256141825.hashtags 7.473  .019 3 21 78 3928
StandWithUkraine 1491238215256141825.hashtags 7.473  .019 3 21 78 3928
PutinWarCriminal 1491238215256141825.hashtags 142.000  .001 3 21 4 3928
StandWithUkraine 1498289437624647686.hashtags 7.473  .019 3 21 78 3928
PutinWarCriminal 1498289437624647686.hashtags 142.000  .001 3 21 4 3928
StandWithUkraine 1498289437624647686.hashtags 7.473  .019 3 21 78 3928
PutinWarCriminal 1498289437624647686.hashtags 142.000  .001 3 21 4 3928
StandWithUkraine 1498289437624647686.hashtags 7.473  .019 3 21 78 3928
PutinWarCriminal 1498289437624647686.hashtags 142.000  .001 3 21 4 3928
auspol 1503925343434215425.hashtags 7.744  .043 1 3 172 3928
CPC 151606599.hashtags 37.000  .001 1 27 4 3928
WearAMask 151606599.hashtags 9.250  .004 1 27 16 3928
COVID19 151606599.hashtags .725  .051 1 27 204 3928
CovidIsNotOver 151606599.hashtags 4.625  .008 1 27 34 3928
